text;claimant;claimDate;claimReview_0_publisher_name;claimReview_0_publisher_site;claimReview_0_url;claimReview_0_title;claimReview_0_reviewDate;claimReview_0_textualRating;claimReview_0_languageCode;claimReview_1_publisher_name;claimReview_1_publisher_site;claimReview_1_url;claimReview_1_title;claimReview_1_reviewDate;claimReview_1_textualRating;claimReview_1_languageCode;claimReview_2_publisher_name;claimReview_2_publisher_site;claimReview_2_url;claimReview_2_title;claimReview_2_reviewDate;claimReview_2_textualRating;claimReview_2_languageCode;claimReview_3_publisher_name;claimReview_3_publisher_site;claimReview_3_url;claimReview_3_title;claimReview_3_reviewDate;claimReview_3_textualRating;claimReview_3_languageCode
TV italiana mostró que coronavirus se creó en un laboratorio en 2015;;;ColombiaCheck;colombiacheck.com;https://colombiacheck.com/chequeos/video-italiano-de-2015-no-habla-de-coronavirus-que-causa-covid-19;Video italiano de 2015 no habla de coronavirus que causa Covid-19;2020-04-01T17:30:13Z;Cuestionable;es;;;;;;;;;;;;;;;;;;;;;
Científica española declara que Messi y CR7 deben encontrar la cura al coronavirus;Varias fuentes;2020-03-17T00:00:00Z;AFP Factual;factual.afp.com;https://factual.afp.com/esta-politica-espanola-no-hizo-declaraciones-sobre-messi-ni-ronaldo-ni-la-cura-del-coronavirus;Esta política española no hizo declaraciones sobre Messi, ni Ronaldo, ni la cura del coronavirus;2020-03-24T18:36:00Z;Falso;es;;;;;;;;;;;;;;;;;;;;;
Un homme atteint du coronavirus touche des pains dans un supermarché avant de les reposer;Page Facebook Regards;2020-03-15T00:00:00Z;Factuel;factuel.afp.com;https://factuel.afp.com/coronavirus-non-cette-video-ne-montre-pas-un-malade-manipuler-des-pains-dans-un-supermarche-avant-de;Coronavirus : non, cette vidéo ne montre pas un malade manipuler des pains dans un supermarché avant de les reposer;2020-03-24T17:35:00Z;Faux;fr;;;;;;;;;;;;;;;;;;;;;
CLAIM: They try to spread the new coronavirus (Covid-19) through Coca Cola.;Sosyal Medya;2020-03-03T00:00:00Z;Teyit.org;teyit.org;https://teyit.org/en/is-the-new-coronavirus-transmitted-through-coca-cola/;Is the new coronavirus transmitted through Coca Cola?;2020-03-24T16:47:38Z;FALSE;en;;;;;;;;;;;;;;;;;;;;;
Hidroxicloroquina cura o coronavírus;Boato de internet;2020-03-24T00:00:00Z;Bol - Uol;bol.uol.com.br;https://www.bol.uol.com.br/noticias/2020/03/24/coronavirus-o-que-e-verdadeiro-e-o-que-e-falso-sobre-a-cloroquina.htm;Coronavírus: áudio do presidente do Einstein sobre hidroxicloroquina é falso;2020-03-24T16:48:18Z;Meia-verdade;pt;UOL Notícias;noticias.uol.com.br;https://noticias.uol.com.br/confere/ultimas-noticias/2020/03/24/coronavirus-o-que-e-verdadeiro-e-o-que-e-falso-sobre-a-cloroquina.htm;Coronavírus: áudio do presidente do Einstein sobre hidroxicloroquina é falso;2020-03-24T16:48:18Z;Meia-verdade;pt;;;;;;;;;;;;;;
حال الإيطاليين في ظل فيروس كورونا المستجدّ;;;Factuel;factuel.afp.com;https://factuel.afp.com/ar/Photos%20taken%20in%20Croatia%20after%20earthquake%20not%20in%20Italy%20hit%20by%20novel%20Coronavirus;هذه الصور لا علاقة لها بإيطاليا وهي لإجلاء مستشفى في كرواتيا تضرر إثر زلزال;2020-03-24T16:48:00Z;خطأ;ar;;;;;;;;;;;;;;;;;;;;;
تكبيرات في شوارع إيطاليا بعد العجز عن مواجهة كورونا;;;Factuel;factuel.afp.com;https://factuel.afp.com/ar/italie%20islam%203-20;هذا الفيديو يصوّر تظاهرة في ألمانيا دعماً للأويغور ولا علاقة له بإيطاليا وفيروس كورونا المستجدّ;2020-03-24T15:09:00Z;خطأ;ar;Sprawdzam | AFP;sprawdzam.afp.com;https://sprawdzam.afp.com/ar/italie%20islam%203-20;هذا الفيديو يصوّر تظاهرة في ألمانيا دعماً للأويغور ولا علاقة له بإيطاليا وفيروس كورونا المستجدّ;2020-03-24T15:09:00Z;خطأ;ar;;;;;;;;;;;;;;
Des fidèles battus au Zimbabwe pour n'avoir pas respecté l'interdiction de rassemblement due au coronavirus;multiples sources;2020-03-22T00:00:00Z;Factuel;factuel.afp.com;https://factuel.afp.com/non-des-fideles-nont-pas-ete-frappes-par-la-police-au-zimbabwe-pour-setre-rassembles-pendant;Non, des fidèles n’ont pas été frappés par la police au Zimbabwe pour s'être rassemblés pendant l'épidémie de coronavirus;2020-03-24T14:35:00Z;Cette vidéo date de novembre 2019 et n'a aucun lien avec le coronavirus;fr;;;;;;;;;;;;;;;;;;;;;
U.S. President Donald Trump golfed several times and held a number of rallies after learning about the threat of the coronavirus.;;;Snopes.com;snopes.com;https://www.snopes.com/fact-check/trump-golf-rallies-coronavirus/;Did Trump Golf, Hold Rallies After Learning About COVID-19 Threat?;2020-04-01T13:24:00Z;True;en;;;;;;;;;;;;;;;;;;;;;
El limón y el bicarbonato matan el coronavirus.;;;Newtral;newtral.es;https://www.newtral.es/el-limon-y-el-bicarbonato-no-matan-el-coronavirus/20200322/;El limón y el bicarbonato no matan el coronavirus | Newtral;2020-03-22T00:00:00Z;Falso;es;ColombiaCheck;colombiacheck.com;https://colombiacheck.com/chequeos/el-limon-y-el-bicarbonato-no-matan-el-coronavirus;El limón y el bicarbonato no matan el coronavirus;2020-03-24T14:33:46Z;Falso;es;;;;;;;;;;;;;;
Zimbabwe police dealing with the church that refused to take instructions of closing for Corona virus;Multiple sources;2020-03-22T00:00:00Z;AFP Fact Check;factcheck.afp.com;https://factcheck.afp.com/video-shows-zimbabwe-police-beating-opposition-members-not-churchgoers-defying-virus-rules;Video shows Zimbabwe police beating opposition members, not churchgoers defying virus rules;2020-03-24T14:35:00Z;False;en;;;;;;;;;;;;;;;;;;;;;
Coronavirus: Wolfgang Gedeon verbreitet irreführende Biowaffen-Theorie in Landtag;Facebook-Post;2020-04-17T00:00:00Z;Correctiv;correctiv.org;https://correctiv.org/faktencheck/2020/04/01/biowaffe-aus-den-usa-wolfgang-gedeon-verbreitet-irrefuehrende-theorie-zu-coronavirus-in-landtag/;;2020-04-01T13:13:25Z;"Größtenteils falsch. Die USA waren und sind vom Virus betroffen; für die Biowaffen-Theorie gibt es keine Belege, die Wissenschaft widerspricht.";de;;;;;;;;;;;;;;;;;;;;;
İDDİA: Saç kurutma makinesi yeni koronavirüsü yenmede etkili.;Sosyal Medya;2020-03-22T00:00:00Z;Teyit.org;teyit.org;https://teyit.org/sac-kurutma-makinesinin-koronavirusu-yenmede-etkili-oldugu-iddiasi/;Saç kurutma makinesinin yeni koronavirüsü yenmede etkili olduğu iddiası;2020-03-24T13:54:03Z;YANLIŞ;tr;;;;;;;;;;;;;;;;;;;;;
Wegen Coronavirus: in Hongkong zerstören die Menschen die 5G Masten;;;Correctiv;correctiv.org;https://correctiv.org/faktencheck/2020/04/01/nein-in-hongkong-wurde-kein-5g-mast-wegen-coronavirus-zerstoert-das-video-entstand-vor-der-pandemie/;;2020-04-01T11:14:19Z;Falsch. Das Video entstand im August 2019 in Hongkong. Mit dem Coronavirus hat es nichts zu tun.;de;;;;;;;;;;;;;;;;;;;;;
Video claims a doctor from Kasturba hospital, Mumbai, has suggested hot water gargle as a cure to Coronavirus;Social media;2020-03-24T11:46:39Z;Boom;boomlive.in;https://www.boomlive.in/tiktok-video-on-coronavirus-goes-viral-as-doctor;TikTok Video On Coronavirus Goes Viral As Doctor's Advice;2020-03-24T11:46:39Z;False;en;;;;;;;;;;;;;;;;;;;;;
Kenya and Uganda told landlords to stop collecting rent due to the novel coronavirus;Multiple sources;2020-03-20T00:00:00Z;AFP Fact Check;factcheck.afp.com;https://factcheck.afp.com/ugandan-and-kenyan-authorities-reject-claims-they-told-landlords-stop-rent-collection;Ugandan and Kenyan authorities reject claims that they told landlords to stop rent collection;2020-03-24T11:25:00Z;False;en;;;;;;;;;;;;;;;;;;;;;
UNICEF mengeluarkan pedoman tentang pencegahan virus corona jenis baru, atau COVID-19;Berbagai sumber;2020-03-15T00:00:00Z;Periksa Fakta;periksafakta.afp.com;https://periksafakta.afp.com/unicef-bantah-keluarkan-pedoman-pencegahan-penyakit-virus-corona-jenis-baru;UNICEF bantah keluarkan pedoman pencegahan penyakit virus corona jenis baru;2020-03-24T09:50:00Z;Salah;id;;;;;;;;;;;;;;;;;;;;;
Bathing in hot water can prevent novel coronavirus;Multiple sources;2020-02-18T00:00:00Z;AFP Fact Check;factcheck.afp.com;https://factcheck.afp.com/experts-refute-misleading-claim-bathing-hot-water-can-prevent-covid-19;Experts refute misleading claim that bathing in hot water can prevent COVID-19;2020-03-24T09:20:00Z;Misleading;en;;;;;;;;;;;;;;;;;;;;;
Mandi dengan air panas menghindarkan dari virus corona;Berbagai sumber;2020-02-18T00:00:00Z;Periksa Fakta;periksafakta.afp.com;https://periksafakta.afp.com/pakar-kesehatan-membantah-klaim-menyesatkan-bahwa-mandi-dengan-air-panas-bisa-mencegah-covid-19;Pakar kesehatan membantah klaim menyesatkan bahwa mandi dengan air panas bisa mencegah COVID-19;2020-03-24T07:30:00Z;Sesat;id;;;;;;;;;;;;;;;;;;;;;
"Says ""special military helicopters will spray pesticide against the Corona virus in the skies all over the country.""";Chain message;2020-03-23T00:00:00Z;PolitiFact;politifact.com;https://www.politifact.com/factchecks/2020/mar/24/chain-message/neighbors-app-spreads-false-rumors-about-mi/;Neighbors app spreads false rumors about military helicopters, pesticide and the coronavirus;;False;en;;;;;;;;;;;;;;;;;;;;;
"""I wish they [China] told us three months sooner that this [the coronavirus] was a problem. We didn’t know about it. They knew about it and they should have told us.""";Donald Trump;2020-03-21T00:00:00Z;FactCheck.org;factcheck.org;https://www.factcheck.org/2020/03/correcting-trumps-press-conference-misinformation/;Correcting Trump's Press Conference Misinformation;;Exaggerates;en;;;;;;;;;;;;;;;;;;;;;
"""Slices of lemon in a cup of hot water can save your life. The hot lemon can kill the proliferation of"" the novel coronavirus.";Chain message;2020-03-23T00:00:00Z;PolitiFact;politifact.com;https://www.politifact.com/factchecks/2020/mar/24/chain-message/facebook-messenger-video-falsely-claims-hot-lemon-/;Facebook Messenger video falsely claims hot lemon juice can kill the coronavirus;;False;en;;;;;;;;;;;;;;;;;;;;;
“Fish tank additive may treat coronavirus.”;Bloggers;2020-03-20T00:00:00Z;PolitiFact;politifact.com;https://www.politifact.com/factchecks/2020/mar/24/blog-posting/drinking-chloroquine-fish-tank-cleaner-wont-stop-c/;Drinking chloroquine fish-tank cleaner won't stop the coronavirus. It might kill you;;False;en;;;;;;;;;;;;;;;;;;;;;
"""Starting the next day, Dr. [Nancy] Messonnier no longer appeared at public briefings of the White House coronavirus task force. The president and the White House sent a clear message to scientists in the government -- there would be a price for speaking out and speaking up.""";Ron Klain;2020-03-21T00:00:00Z;FactCheck.org;factcheck.org;https://www.factcheck.org/2020/03/biden-video-on-trump-silencing-expert/;Biden Video on Trump 'Silencing' Expert;;Misleading;en;;;;;;;;;;;;;;;;;;;;;
করোনাভাইরাস প্রতিরোধে গোমূত্র পান করে হাসপাতালে ভর্তি অসুস্থ রামদেব;Facebook Posts;2020-03-24T06:54:19Z;BOOM;bangla.boomlive.in;https://bangla.boomlive.in/fake-news/old-image-of-ramdev-falsely-linked-to-coronavirus-7334;করোনাভাইরাস: রামদেবের অনশন ভাঙার ছবি বিভ্রান্তিকর দাবি সহ আবার ভাইরাল হল;2020-03-24T06:54:19Z;False;bn;;;;;;;;;;;;;;;;;;;;;
Quotes Joe Biden as saying “people who have never died before are now dying from coronavirus.”;Facebook posts;2020-03-21T00:00:00Z;PolitiFact;politifact.com;https://www.politifact.com/factchecks/2020/mar/24/facebook-posts/first-trump-now-biden-neither-said-people-who-have/;First Trump, now Biden. Neither said 'People who have never died before are now dying';;Pants on Fire;en;;;;;;;;;;;;;;;;;;;;;
Australians who avoid their local clinics during the novel coronavirus epidemic will receive free doctor visits;Multiple sources;2020-03-22T00:00:00Z;AFP Fact Check;factcheck.afp.com;https://factcheck.afp.com/australian-health-authorities-refute-hoax-about-free-home-checks-suspected-covid-19-cases;Australian health authorities refute hoax about 'free home checks' for suspected COVID-19 cases;2020-03-24T05:35:00Z;False;en;;;;;;;;;;;;;;;;;;;;;
People sneezing purposefully to spread coronavirus at Hazrat Nizamuddin mosque in Delhi.;Social media users;2020-03-31T00:00:00Z;India Today;indiatoday.in;https://www.indiatoday.in/fact-check/story/video-prayers-shared-people-sneezing-spread-coronavirus-nizamuddin-1662287-2020-04-01;Fact Check: Video of prayers shared as people sneezing to spread ...;2020-04-01T00:00:00Z;Mostly false;en;;;;;;;;;;;;;;;;;;;;;
Bill Gates wrote a letter where he says coronavirus has a “spiritual purpose” and is “a great corrector”.;Facebook users;2020-03-30T00:00:00Z;India Today;indiatoday.in;https://www.indiatoday.in/fact-check/story/did-bill-gates-coronavirus-great-corrector-truth-covid19-1662280-2020-04-01;Fact Check: Did Bill Gates call coronavirus 'a great corrector'?;2020-04-01T00:00:00Z;False;en;;;;;;;;;;;;;;;;;;;;;
Pets carry no threat and do not carry the new coronavirus.;;;Full Fact;fullfact.org;https://fullfact.org/online/pets-coronavirus-facebook/;There’s still no evidence that you can catch the new coronavirus from your pet;2020-03-24T00:00:00Z;This is correct. At present, there’s no evidence that dogs and cats can be infected.;en;;;;;;;;;;;;;;;;;;;;;
Roche Medical Company разработана Вакцина против коронавируса;Виральный пост в соцсетях;2020-03-23T00:00:00Z;Factcheck.kz;factcheck.kz;https://factcheck.kz/claim-checking/verdict/fejk-razrabotana-vakcina-protiv-koronavirusa-covid-19/;Фейк | Разработана вакцина против коронавируса COVID-19;2020-03-24T00:00:00Z;Фейк;ru;;;;;;;;;;;;;;;;;;;;;
O médico Drauzio Varella está recomendando que as pessoas saiam de casa em meio à pandemia do novo coronavírus;Várias fontes;2020-03-22T00:00:00Z;Checamos;checamos.afp.com;https://checamos.afp.com/o-video-em-que-drauzio-varella-diz-que-continuara-andando-nas-ruas-e-de-30-de-janeiro-antes-da;O vídeo em que Drauzio Varella diz que continuará andando nas ruas é de 30 de janeiro, antes da chegada do novo coronavírus ao Brasil;2020-03-23T23:27:00Z;Enganoso;pt;;;;;;;;;;;;;;;;;;;;;
El 22 de marzo la velocidad del ritmo de contagio de coronavirus se reduce durante dos días consecutivos;;;Newtral;newtral.es;https://www.newtral.es/el-22-de-marzo-la-velocidad-del-ritmo-de-contagio-de-coronavirus-no-se-habia-reducido-durante-dos-dias-consecutivos/20200324/;"El 22 de marzo la ""velocidad del ritmo de contagio"" de coronavirus no se había reducido ""durante dos días consecutivos"" | Newtral";2020-03-24T00:00:00Z;Falso;es;;;;;;;;;;;;;;;;;;;;;
The Italian Prime Minister has said his country has exhausted all options to fight against the coronavirus pandemic and pleads to God to “rescue your people.”;Facebook user;2020-03-22T00:00:00Z;Full Fact;fullfact.org;https://fullfact.org/online/conte-bolsonaro-covid-coronavirus/;This “quote” from the Italian Prime Minister about coronavirus is made up;2020-03-24T00:00:00Z;This quote is made up.;en;;;;;;;;;;;;;;;;;;;;;
उत्तर कोरिया में मिले पहले कोरोना के मरीज को किम जोंग ने गोली मारने का आदेश दिया.;सोशल मीडिया यूजर्स;2020-03-24T00:00:00Z;AajTak;aajtak.intoday.in;https://aajtak.intoday.in/story/fact-check-corona-virus-north-korea-shoot-patient-1-1174989.html;फैक्ट चेक: उत्तर कोरिया में कोरोना के पहले मरीज को गोली मारने के दावे की यह है सच्चाई;2020-03-24T00:00:00Z;Mostly False;hi;;;;;;;;;;;;;;;;;;;;;
[SALAH] Virus Corona Adalah Sejenis “Jamur Atau Mould”;;;Cekfakta;cekfakta.com;https://cekfakta.com/focus/3738;[SALAH] Virus Corona Adalah Sejenis “Jamur Atau Mould”;2020-03-24T00:00:00Z;2 [False Context];id;;;;;;;;;;;;;;;;;;;;;
Video yang diklaim sebagai video penumpang pesawat dari Italia ke Ethiopia yang seluruhnya terinfeksi virus Corona COVID-19 sehingga ditangkap polisi;Grup-grup WhatsApp;2020-03-24T00:00:00Z;Cek Fakta Tempo - Tempo.co;cekfakta.tempo.co;https://cekfakta.tempo.co/fakta/698/fakta-atau-hoaks-benarkah-ini-video-penumpang-pesawat-dari-italia-ke-ethiopia-yang-semuanya-positif-corona;[Fakta atau Hoaks] Benarkah Ini Video Penumpang Pesawat dari Italia ke Ethiopia yang Semuanya Positif Corona?;2020-03-24T00:00:00Z;Sesat;id;;;;;;;;;;;;;;;;;;;;;
*ANATEL* em conscientização contra o *_Corona Vírus_*, esta dando *GRATUITAMENTE 7GB de INTERNET* *RECEBER INTERNET:*;Mensagem em redes sociais;;Boatos.org;boatos.org;https://www.boatos.org/tecnologia/anatel-esta-dando-7-gb-internet-conscientizacao-novo-coronavirus.html;Anatel está dando 7 GB de internet em conscientização ao novo coronavírus #boato;2020-03-24T00:00:00Z;Falso;pt;;;;;;;;;;;;;;;;;;;;;
“Homem faz tratamento com o próprio sangue (auto-hemoterapia) e se cura do coronavírus”.;Mensagem em redes sociais;;Boatos.org;boatos.org;https://www.boatos.org/saude/auto-hemoterapia-cura-previne-coronavirus-covid-19.html;Auto-hemoterapia cura e previne o novo coronavírus (Covid-19);2020-03-24T00:00:00Z;Falso;pt;;;;;;;;;;;;;;;;;;;;;
Determinação do governo. Coronavírus no ES: Cartório registra primeira criança com nome “Alquingel”. Brasileiro não perde tempo!;Mensagem em redes sociais;;Boatos.org;boatos.org;https://www.boatos.org/brasil/crianca-registrada-nome-alquingel-homenagem-covid-19-espirito-santo.html;Criança é registrada com nome Alquingel em homenagem à Covid-19 no Espírito Santo #boato;2020-03-24T00:00:00Z;Falso;pt;;;;;;;;;;;;;;;;;;;;;
Εφαρμόστηκαν λόγω του κορωνοϊού νέα capital controls, καθώς έχει τεθεί όριο για αναλήψεις μετρητών έως 400 ευρώ ημερησίως;διάφορες ιστοσελίδες;2020-03-24T00:00:00Z;ELLINIKA HOAXES;ellinikahoaxes.gr;https://www.ellinikahoaxes.gr/2020/03/24/no-capital-controls-coronavirus/;Fake news για νέα capital controls λόγω κορωνοϊού;2020-03-24T00:00:00Z;Παραπληροφόρηση.;el;;;;;;;;;;;;;;;;;;;;;
వీడియోలో కొరోనా వైరస్ ని సీరియస్ గా తీస్కోండి అని చెప్తున్న మహిళ కెనడా ప్రధాని భార్య;SOCIAL MEDIA POST;2020-03-20T00:00:00Z;FACTLY;factly.in;https://factly.in/telugu-the-woman-requesting-to-take-coronavirus-seriously-in-this-video-is-not-canada-pms-wife/;వీడియోలో కొరోనా వైరస్ ని సీరియస్ గా తీస్కోండి అని చెప్తున్న మహిళ కెనడా ప్రధాని భార్య కాదు;2020-03-24T00:00:00Z;FALSE;te;;;;;;;;;;;;;;;;;;;;;
Image of the people who died of Coronavirus in Italy;SOCIAL MEDIA POST;2020-03-23T00:00:00Z;Factly;factly.in;https://factly.in/unrelated-photos-are-being-falsely-shared-in-the-context-of-covid-19-outbreak-in-italy/;Unrelated photos are being falsely shared in the context of COVID-19 outbreak in Italy;2020-03-24T00:00:00Z;FALSE;en;;;;;;;;;;;;;;;;;;;;;
About 500 lions have been released on the streets of Russia to stop people going out during the coronavirus pandemic.;Facebook user;2020-03-22T00:00:00Z;Full Fact;fullfact.org;https://fullfact.org/online/Russia-unleashed-500-lions/;Russia has not unleashed 500 lions to stop people going outdoors;2020-03-24T00:00:00Z;This is not true. The Russian government has yet to announce a widespread lockdown of any kind in Russia. The image of the lion is from South Africa in 2016.;en;;;;;;;;;;;;;;;;;;;;;
The viral image is of a doctor couple in Italy who gave their lives treating coronavirus patients.;Facebook users;2020-03-24T00:00:00Z;India Today;indiatoday.in;https://www.indiatoday.in/fact-check/story/fact-check-love-in-time-corona-know-truth-behind-this-viral-image-italy-couple-covid-19-doctor-1659263-2020-03-24;Fact Check: Love in the time of Corona? Know the truth behind this viral image;2020-03-24T00:00:00Z;Mostly false;en;;;;;;;;;;;;;;;;;;;;;
Presidente da China diz que chegou a hora de o país liderar o mundo. Em meio ao protagonismo da China no combate ao novo coronavírus, inclusive auxiliando outros países contra a pandemia, o presidente Xi Jinping diz que este é o início de uma nova era de um socialismo com características chinesas.;notícia falsa;;Aos Fatos;aosfatos.org;https://aosfatos.org/noticias/presidente-chines-nao-disse-que-pandemia-e-inicio-de-nova-era-para-o-socialismo/;Nas Redes Presidente chinês não disse que pandemia é início de nova era para o socialismo;2020-03-24T00:00:00Z;falso;pt;Aos Fatos;aosfatos.org;https://www.aosfatos.org/noticias/presidente-chines-nao-disse-que-pandemia-e-inicio-de-nova-era-para-o-socialismo/;Presidente chinês não disse que pandemia é início de nova era para o socialismo;2020-03-24T00:00:00Z;falso;pt;;;;;;;;;;;;;;
